Segment_ID,Mode,Text,Word_Count
1729,allo,ni las dang nyon mongs pas bskyed pa'i reg pa dang yul brtags pas gzugs su rung ba'o / / 'byung ba chen,23
1730,auto,po bzhi dang ldan zhes bya ba ni gzugs de yang sa dang chu dang me dang rlung gi rang bzhin las gzhan ma yin pa'i don to / / de ni bdag min zhes bya ba ni gzugs de la mu stegs can gyis brtags pa'i bdag med do zhes bya ba'i tha tshig go /,57
1739,allo,/ bdag kyang gzugs ma yin zhes bya ba ni bdag ces bya ba kun brtags pa de gzugs kyi ngo bo nyid dam / gzugs dang ldan par yang yod pa ma yin pa'i don to / / gzugs la bdag med ces bya ba ni 'byung ba'i ngo bos so sor bshig gam / 'dus pa la yang bdag med ces bya ba'i tha tshig go / / bdag la gzugs med ces bya ba ni,78
1754,auto,brtags pa'i ngo bo de la,6
1755,allo,gzugs kyi rdzas med pa'i don to / / gzugs ni stong pa'o,13
1756,auto,zhes bya ba ni de ltar gzugs kyi grub pa'i mtha' ni rdul phra rab dag yin la,18
1759,allo,/ de nyid kyang phyogs chas so sor bshig na /,11
1760,auto,tha ma med par grub pas don dam par gzugs kyang gzugs kyi rang bzhin gyis stong zhes bya ba'i tha tshig go / / phung po bzhi yang rig par gyis / / zhes bya ba ni gzugs la ji ltar,42
1761,allo,rnam pa bzhir phye ste brtags na /,8
1762,auto,bdag yod par ma gyur cing stong pa ltar phung po lhag ma,13
1763,allo,rnams la yang go bar bya ba'i don to / / gzugs ni dbu ba dag dang,17
1764,auto,'dra ba ste / / zhes bya ba la sogs pas ni dpe brjod pa ste ji skad du / / gzugs ni dbu ba rdos pa 'dra / / tshor ba chu yi chu bur bzhin / / 'du shes smig rgyu lta bu ste / / 'du byed rnams ni chu shing 'dra / / rnam shes sgyu ma lta bu'o zhes / / nyi ma'i gnyen gyis bka' stsal to / / zhes bshad pa lta bu'o / / de ltar mthong la lta ba bzang po yin / / zhes bya ba ni 'di las chos thams cad don dam par stong pa nyid du bshad la kun rdzob tu ni sgyu ma lta bur rang snang bar rtogs pas dbu ma'i lam ma nor bar bstan pa'i phyir ro / / gang zhig gzhan gyur de ni lta ngan gsungs / / zhes bya ba ni phyi rol pa la sogs pas bden pa gnyis kyi don ma rtogs pa dang / log par rtogs pa'i phyir ro / / sems dang ba dang ma dang ba'i skabs nas 'phros te zhar las 'ongs pa bshad nas dkyus cha la 'jug pa ni / dang ba'i yid kyis dngos grub thob par 'gyur / / zhes bya ba dang 'dir 'brel te / de ltar zlos pa'i gsang sngags nye gyur na / / mtshan mo nyal ba'i rmi lam 'di rnams mthong / / zhes bya ba la sogs pa gsungs pas sgrub pa'i dus la bab par shes par bya ste / tshig,260
1771,allo,gi don gzhan ni go sla bas ma,8
1772,auto,phye'o / / tho rangs khar zhes bya ba ni lta 'og thams cad,14
1773,allo,la sbyar ro / / de yang srod la ni bad,11
1774,auto,kan gyi dus la bab pas lci / 'jing dang nam gung la ni mkhris pa'i dus la bab pas rmugs te mi gsal bas ltas rnams rtogs par mi 'gyur gyi / tho rangs ni rlung gi dus la bab pas gsal te rtogs pa'i don to / / don de nyid phyag na rdo rje dbang bskur ba'i rgyud chen po las kyang ji skad du / nam gyi bzhi cha lus pa'i tshe / / gal te rmi lam bzang rmis na / / zhes gsungs pa'i phyir ro / / le'u lnga pa'i don bshad zin to // // dngos grub dang nye ba zhes bya ba ni gsang sngags mngon du phyogs pa la bsnyen pa khyad par can gyis lha mnyes nas snga ma bas kyang dngos grub thob pa dang nye ba'i don to / / zlos la dga' zhes bya ba la sogs pas ni lha nye bar gyur nas lus dang ngag dang yid kyi yon,165
1779,allo,tan rnams 'byung bar bstan te,6
1780,auto,/ tshig gi don gzhan ni go bar zad do / / bud med ces bya ba ni lha dang lha ma yin gyi bu mo byad gzugs khyad par can rnams so / / 'dod lha zhes bya ba ni lha dang lha ma yin byad gzugs khyad par can rnams so / / mdangs 'phrog ces bya ba ni de dag gcig la gcig mthong ba tsam gyis rang dbang med par 'dod chags skye ba ste / lha'i bu mo de dag gzhan gyis mi mthong bar bya ba'i phyir gsang sngags dang sman gyis bsgrubs te / lus sbas pa rnams so / / 'dod la longs spyad phyir ni 'bod par 'gyur / / zhes bya ba ni sgrub pa po sgo gsum dag pas,130
1787,allo,/ / lha'i bu mo lus sbas,7
1788,auto,pa de dag kyang mngon sum,6
1789,allo,du mthong zhing de dag gis kyang,7
1790,auto,nye bar spyod pa rnams kyis mchod ces bya ba'i tha tshig go / / lus ni dri med dag par rig pa dang,24
1791,allo,/ / zhes bya ba ni mtshan ma de dag byung na /,13
1792,auto,dngos grub dang 'gal ba'i skyon med par khong du chud par bya ba'i don to / / gso sbyong sdom pa dang ni ldan pa yis / / zhes bya ba ni,33
1797,allo,de nas nyes pa thams cad bshags la rang gi lha'i gzugs kyi spyan sngar byang chub kyi sdom pa nod ces bya ba'i tha tshig go / / nyin zhag,31
1804,auto,gcig gam gnyis sam gsum du,6
1805,allo,ni / / kha zas spangs shing smyung bar gnas pa yis /,13
1806,auto,/ zhes bya ba ni dngos grub rab la sogs pa gsum gyi don du zhag grangs,17
1807,allo,mang nyung du smyung ba bya bar bstan,8
1808,auto,to / / gzhan dag na re sgrub pa po nyid kyi,12
1809,allo,nyams che chung las byung ba na rnam pa gsum du gsungs so,13
1810,auto,zhe'o / / rang gi 'byor pa zhes bya ba ni nam mkha' la 'gro ba la,17
1811,allo,sogs te mngon par mtho ba'i dpal thob,8
1812,auto,par 'gyur ro / / gzhan ni go bar zad do / / de ltar,15
1813,allo,yan lag thams cad 'dus pa dang / / zhes bya ba ni,13
1814,auto,bshad ma thag pa'i mi gtsang ba rnams so / / sa chu me rlung nam mkha' rnams dang ldan / / zhes bya ba ni de nyid kyang khams lnga'i rang bzhin yin par bstan to / / ji bzhin las kyi rjes 'brangs mi yi lus / / zhes bya ba ni sngon gyi las bzang ngan gyi dbang gis grub pa'o / / thams cad ldan zhes bya ba ni nang grol la sogs pa dang 'brel par bstan to / / mi yi gzugs la gnas pa yis / / bshang gci snabs dang mchil ma bad kan dang / / zhes bya ba ni bu ga dgu nas 'dzag pa rnams so / / 'di dag zad par bya phyir smyung bar gsungs / / zhes bya ba ni nang grol dang / mi gtsang ba dang ldan pa'i,144
1829,allo,lus de thams cad spang du mi rung,8
1830,auto,gis kyang btsog pa de dag chung zhing nyung bar bya ba'i don to / / dri ma zad nas zhes bya ba ni chung zhing nyung ba'o / / mi yi lus dag bsgrubs na bde bar 'jug /,40
1837,allo,ces bya ba ni lus dag ste dri ma med na dngos,12
1840,auto,grub kyi snod du rung zhes bya ba'i don to / / 'dod chags,14
1843,allo,kyis ni gdungs par gyur na yang /,8
1844,auto,/ zhes bya ba la sogs pas ni gong du gnyen po bshad pa'i skabs nas / 'dod chags shas che mi gtsang sha tshil dang / / pags pa keng rus blta bas rnam par bzlog / ces gsungs pa der mi gtsang ba gang dang gang yin pa phye ste / ma bshad pa,56
1855,allo,yang 'dis zhar la bstan to / / ye shes kyi,11
1856,auto,mig ces bya ba ni blo ma 'khrul ba'i shes rab kyis brtags pa'o / / 'dod chags,18
1857,allo,rtsad nas yong ye zhi gyur,6
1858,auto,te / / zhes bya ba ni mi sdug pa'i ting nge 'dzin gyis,14
1859,allo,sun phyung ba'i phyir ro / /,7
1860,auto,dper na nyi mas mun nag gtan nas bsal ba bzhin / / zhes bya ba ni rnam par thar pa'i ting nge 'dzin gyi mthus nyon mongs pa zil gyis mnan nas spangs pa'i don to / / phan yon de yis,43
1863,allo,zhes bya ba ni rnam par thar pa'i ting nge 'dzin,11
1864,auto,la brten pas zhes bya ba'i tha tshig go / / gsang sngags des bsnyen nas zhes bya ba,19
1867,allo,ni sngar nyon mongs pa gang dang gang byung ba'i gnyen po bsgoms nas / de'i 'og tu bsnyen pa la 'jug par bstan to / / rang gi lus la nye bar rig pa dang /,37
1868,auto,/ zhes bya ba ni ji skad du gsungs pa'i lus dang ngag dang yid kyi yon tan gyis bdag nyid la yid ches pa dang / de bzhin du phyi rol gyi yon tan yang / gang tshe mkha' las lha dang gnod sbyin dang / / dri za lha yi bu mo'i lus dang sgra / / mis ni dag pa'i yid kyis mthong thos na / / de tshe shin tu nye,75
1883,allo,bar 'gyur ba yin / / zhes bya ba,9
1884,auto,dag byung zhes bya ba'i tha tshig go / / yar gyi tshes brgyad dam ni bcu bzhi'am / / yang na bco lnga la ni zhes bya ba ni tshes grangs de dag la sgrub par bstan to / / bzlas brjod bya zhes bya ba ni sgrub pa'i nub mo mtshan rangs par bzlas pa la dgongs pa'i don to / / sa bstar ba zhes bya ba ni sgrub pa'i dkyil 'khor gyi sa'o / / sogs pa zhes bya ba ni der spos gtsang ma sna tshogs kyis bsres pa'i don to / / byug,99
1891,allo,ces bya ba ni nub mo bsgrub,7
1892,auto,na de'i nang par nas bsku bar bstan to / / rdo rje 'dzin pa nga la mchod / / ces bya bas,23
1893,allo,ni de'i shugs kyis pad+ma 'dzin pa la yang go bar bya'o / / gzhan ni brda phrad par zad do / / tshon rtsi rnams kyis bri bar bya / / zhes bya ba ni so so'i,38
1894,auto,cho ga zhi ba mo dag las sna lnga'am sna gsum mam sna gcig gis bri bar gsungs pa'o / / rdo rje zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las ji skad du / rdo rje'i ra bas bsngags pa yi / / lcags kyi phye mas ra ba bya / / zhes gsungs so / / me dang chu dang rlung zhes bya ba ni phyag na rdo rje dbang bskur ba'i rgyud chen po las / rtswa dang me dang chu dang thal ba la lan bdun bsngags pas ra bar 'gyur ro zhes gsungs pa'o / / mdung thung zhes bya ba ni mdung thung gi rtse mo phyi rol du bstan pa sha stag bri ba'i don to / / rim bzhin dkyil 'khor 'dir ni bri bar bya / / zhes bya ba ni dang,147
1897,allo,por lcags phye las rdo rje'i ra ba bri ba ni phyi rim du bri la / mdung thung ni nang du bri ba'i don to / / sdang ba'i bdag nyid sems ni myos par 'gyur /,38
1898,auto,/ zhes bya ba ni dkyil 'khor de bris pa'i byin gyi rlabs kyis rdo rje dang me la sogs pa dngos kyi ra bar mthong bas rgol mi nus pa'i don to / / bstan zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las / ji skad du,54
1901,allo,/ dUr ba sngon po'i rtsa stan ni / / 'phang du sor bzhi bya ba ste / / mnyam zhing zheng du mtho gang ba / / srid du sor ni bcu drug go / / zhes gsungs pa nyid blta bar bya'o /,45
1906,auto,/ bdag nyid bsrung bar bya ste zhes bya ba ni sa 'dzin tsam zhig smos kyi / dngos su ni rgyud de nyid las ji skad du / bskrad pa dang ni 'og 'ching dang / / steng yang bcing zhing 'khor yug tu / / mtshams gcad phyogs kyang bcing bar bya / / rdo rje'i ra ba dra bar bya / / rdzas dang bdag dang lha rnams bsrung / / zhes,75
1913,allo,gsungs pa dang sbyar ro /,6
1914,auto,/ rdzas blangs myur du bzlas,6
1915,allo,brjod byas nas ni / / zhes bya ba ni de nas sgrub pa'i rdzas las lag tu blangs nas brgya rtsa brgyad tsam zhig bzlas brjod bya ba'i don to / / bdug pa'i sbyin sreg stong bya zhes bya ba de'i 'og tu rdzas la mar gyis bdug pa'i sbyin sreg stong bya bar bstan to / / de nas de ni dri chus bkrus nas su / / zhes bya ba ni sgrub pa'i rdzas de sbyin sreg gi dus su dri ma dang snum gyis 'bags pa'i phyir,92
1920,auto,ro / / bgegs mang rnams kyang rab tu bsal byas nas / / zhes bya ba yang rgyud de las / gsang sngags dag gi phyi nang du / / bgegs rnams thams cad bzlog par,37
1923,allo,bya / / zhes gsungs so / / gzhan ni go bar zad do / / dbyib ces bya ba ni rin po che sna lnga'o / / bstod dang bcas par zhes bya ba ni tshig tu lha de'i yon tan brjod pa'o / / rtse gcig sems kyis zhes bya ba ni rang gi lha kho na la dmigs pa las sems gzhan du ma yengs pa'o / / dad pa zhes bya ba ni,77
1924,auto,dang po nas lha de la dad pa'o / / 'bad pa zhes bya ba ni sgrub pa po dngos grub 'dod pas sngar dka' ba sna tshogs sbyad pa'o / / rjes su mthun pa'i mchog bslang ngo / / zhes bya ba ni dang po nas dngos grub gang la dmigs pa de nyid gsol ba'i don to / / gzhan ni go bar zad do / / sems stobs mchog dang ldan pa zhes bya ba ni gcig tu dpa' ba'o / / 'jigs dang bcas pa'i las zhes bya ba ni nyen chen po yod pa'i don to / / sha za zhes bya ba ni dur khrod la dbang bsgyur ba'i gdon rnams so / / phung bar byed ces bya ba ni gsod pa'i don to / / gzhan ni go sla bsam phye'o / / ral gri be con lag na thogs pa yis / / nyin par thog thag tu ni bsrung bar bya / / zhes bya ba ni sgrub pa po'i grogs po mchog gis byas pa'i don to / / gzhan ni go bar zad do / / 'jigs pa'i gzugs can bgegs ni sna tshogs 'byung / / zhes bya ba ni chos nyid kyis 'byung ste / de la sgrub pa po ni bzlas brjod byed pa las mi bskyod par 'dug la,226
1957,allo,grogs po mchog gis ni bgegs gzhom mo / / gtsug tor rgyal po zhes bya,16
1964,auto,ba ni de'i gsang sngags khyad par,7
1965,allo,du mthu rlabs che ba'i phyir ro / / 'byer bar 'gyur zhes bya ba ni gsang sngags kyi gzi brjid la nye mi phod ces bya ba'i don to / / khro bo bdud rtsi thab sbyor drag shul las can sbyar / / zhes bya ba'i mthu rlabs kyang snga ma dang 'dra ste / gang la goms par bya ba bstan to / / gang zhig gsang sngags cho ga zhib mo las / / mthong ba de ni dogs pa med par 'grub / / ces bya ba ni de dag las dngos grub gang gsungs pa thams cad 'grub ces bya ba'i tha tshig go / /,112
1972,auto,de yis gsang sngags cho ga mi shes na / / zhes bya ba ni rang gi cho ga zhib mo las las 'di mi 'byung na zhes bya ba'i don to / / gsang sngags gzhan du bstan pa'i cho ga yis / / de la rang gis dngos grub bslang zhes bya ba ni gzhan gyi cho ga zhib mo de'i dngos grub 'byung ba rnams bslangs na ster ro zhes bya ba'i tha tshig go / / gter gyi phyogs zhes bya ba la sogs pas ni de'i 'bras bu dngos grub rnams bstan pa ste / gter la sogs pa de dag gi mtshan nyid ni 'og nas 'chad pas 'dir ma phye'o / / bsrung ba'i stobs med ces bya ba ni dus gsum byas shing ma lcogs pa'o / / gsang sngags kyi stobs med ces bya ba ni lha nyid mthu zhan pa'o / / dka' thub kyi stobs med ces bya ba ni dka' thub zhig pa'o / / sems stobs med ces bya ba ni sdar ma'o / / blo zhan zhes bya ba ni dang blun pa'o / / de ni,191
1983,allo,mtshan mo rgyu ba rnams kyis,6
1984,auto,bsad / / ces bya ba ni nyen chen po yod par bstan pa'i don to / / le'u drug pa'i don,22
1985,allo,bshad zin to // // 'tshong 'dod,7
1986,auto,ces bya ba ni sgrub pa po kha cig las de lta bu la dga' ba'o / / mar gyi ngo la zhes bya ba ni mar gyi ngo'i dus tshigs,31
1987,allo,gang yang rung ba zhes bya ba'i tha tshig go /,11
1990,auto,/ gzhan ni go bar zad do / / mi nyung zhes bya ba ni srang brgya yan chad do,20
1993,allo,/ / de yang skyes pa'i,6
1994,auto,sha zhes grag go / / tshig gi don gzhan ni go bar zad do / /,17
1995,allo,rab tu bsgrims nas zhes bya ba ni rang gi lha rjes su dran pa dang / mi skrag par 'bad pa'i don to / / sgra cher 'bod cing zhes bya ba ni spa mi 'gong ba'i,38
2000,auto,tshig gis skad cher 'bod pa'i tha tshig go / / shar dang byang dang lho dang nub phyogs su / / zhes bya ba ni shar lho'i mtshams nas byang shar logs su 'gro bar bya'o / / de nas slar log ste shar lho'i mtshams nas lho nub kyi mtshams logs su 'gro bar bya'o / / myur du zhes bya ba ni der le lo mi byed cing drag tu 'gro,74
2005,allo,bar bya ba'i don to / /,7
2006,auto,bskor zhing zhes bya ba ni de nas mtha' bskor te dbus su mi 'gro zhes bya ba'i tha tshig go / / shin tu brjod par bya zhes bya ba ni gong du smos pa'i tshig gi don,39
2007,allo,brjod cing skabs skabs su mi smra bar nyan cing 'gro ba'i,12
2008,auto,don to / / sngar ni gang zhig sems kyis bsams pa'i don /,14
2009,allo,/ de nyid smra ba zhes bya ba ni dang po nas gang la rnam pa de dang tshong byas pa'i tha tshig go / / gzhan du smra mi bya zhes bya ba ni sngar dngos po chung ngur bsams la / 'phral la khe mthong ste chen por mi btsong / sngar dngos po chen po zhig bsams la der spa bkong nas chung ngur yang mi btsong zhes bya ba'i don,74
2018,auto,to / / de nyos pas cir bya zhe na / nyo ba'i gsang sngags kyis lha la yang rnam pa gnyis te / 'jig rten las 'das pa'i khro bo la sogs pa dang / 'jig rten gyi ma mo dag ni,43
2019,allo,byin gyis brlabs dag las byung ba zhes bya ba ste,11
2020,auto,/ / de'i rang bzhin gyis phan 'dogs pa'i don du 'byung ngo / / sha za'i rigs su skyes pa'i srin po la sogs pa'i rnam par smin pa'i gsang sngags zhes bya ste de nyid za ba'o / / gzhan ni go bar zad do / / gsang sngags,51
2021,allo,ma bzlas pa yis bsten mi bya / / zhes bya ba,12
2022,auto,ni sngar bsnyen pa ma rdzogs pa'am rdzogs,8
2023,allo,kyis kyang las 'di lta bu byos shig ces lha nyid kyi bka' lung med par mi bya ba'i don to /,22
2024,auto,/ sogs pa zhes bya ba ni bdud rtsi thab sbyor ro / / bsrung ba ngas gsungs so zhes bya ba ni gsang sngags de dag khyad par du mthu rlabs che ba'i phyir ro / / gsang sngags drag po gang zhig sha za ba / / zhes bya ba ni srin po la sogs pa'o / / me tog ma nyams pa zhes bya ba ni ma rnyings pa'o / / gzhan ni go bar zad do / / tshes grangs dag la zhes bya ba ni mar gyi ngo'i dus tshigs so / / grub pa 'di rnams ster zhes bya ba ni dngos grub kyi rnam grangs so / / yid bzhin rin chen bzhin du grub pa mchog / ces bya ba ni gang bsams pa'i don thams cad sgrub par byed ces bya ba'i tha tshig go / / grub 'bring zhes bya ba ni sdig pa lta dgos pa'i nyen dag yod pa'i phyir ro / / grub pa tha ma zhes bya ba,172
2029,allo,ni nyon mongs pa'i 'dam du bying zhing phrag dog la sogs pa'i nyen chen po yod pa'i,18
2030,auto,don to / / dus gsum du zhes bya ba ni snga dro dang gung dang dgongs ka'o / / gtor ma sna tshogs pa zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las blta bar bya ste / 'dir yi ge mangs su dogs pas ma spros so / / rtag tu mtshan mo sbyin par bya / / zhes bya ba ni dngos grub thob kyi bar du nub mo'i dus shig tu lan re gtor ma sbyin pa'i don to / / dga' nas zhes bya ba ni bsnyen pas mgu zhes bya ba'i tha tshig go / / mngon du phyogs pa zhes bya ba ni bsnyen pa byas pa'i dbang gis dngos grub thob par nges pa'o / / rnyed pa rnyed cing zhes bya ba ni nor rdzas 'du ba'i don to / / sa bon 'byung bar byed ces bya ba ni khu ba rlugs pa'o / / 'dod chags zil gyis non pa'i bud med dag / ces bya ba ni gnod sbyin mo mi gzugs las khyad par du,183
2043,allo,'phags pa lha'i bu mo'i gzugs dang 'dra ba de mthong bas rang dbang med par 'dod chags kyis myos nas sgrub pa gzhan mi dran par 'gyur ba'i phyir ro / / gnod par byed pa nges par gnas par 'gyur / / zhes bya ba ni sgrub pa pos dngos grub mi thob par bya ba'i,58
2056,auto,don du / rtsed 'jo la,6
2057,allo,sogs pas bsten cing sems g.yeng bar byed ces bya ba'i tha tshig go / / gnod pa byed tshe,20
2058,auto,'gro bar mi bya zhing / / zhes bya ba ni de dag gis bros pa'i dus su bslur mi btub pa'o / / rnyed pa mang nyung la yang 'dod mi,32
2059,allo,skyed / / ces bya ba ni de'i dus su ci,11
2060,auto,rnyed na yang mi bslang ba dang gzhan la gtang ba'i don to / / mtshan mo khu ba dgag byas nas / / zhes bya ba ni rab,29
2061,allo,tu grub par byed pa'i rgyud chen po las / ji,11
2062,auto,skad du / bu mos bkal pa'i skud pa ni / / le brgan rtsi'am gur kur btsos / / de ni bzlas brjod stong byas shing / / mdud pa dag ni bdun bor la / / srod la,40
2069,allo,rig sngags 'di yis ni / / bdag gi rked par bcing bar bya /,15
2070,auto,/ zhes gsungs pa nyid 'dir sbyar ro / / brtson 'grus rab tu bskyed de bsgrub par bya / / zhes bya ba ni bgegs kyis bslus pa'i dbang du yang mi gtang / 'di dag ni dngos grub dang nye ba'i mtshan ma'o zhes ya ya po'i dga' ba bskyed par yang mi bya bar sngon bas kyang shin du brtson 'grus bskyed de sgrub pa'i don to / / sems rmongs pa zhes bya ba ni sgrub pa po blun po kha cig go / / gzhan du brtsams nas zhes bya ba ni 'dod chags la zhen pa'i dbang gis bgegs kyis 'brongs pa'i tshe bslur btub pa dang,113
2081,allo,/ nor rdzas dag blangs pa dang / brtson 'grus lhod,11
2082,auto,pas sgrub pa rnams so / / phung bar 'gyur zhes bya ba ni srog,15
2083,allo,dang bral bar byed pa'i phyir ro / / sha za'i gnod sbyin,13
2084,auto,mo la'ang de nyid do / / zhes bya ba ni cho ga'i sbubs gong ma dang 'dra bar bstan to / / cho ga lhag ma 'di rnams bya / / zhes,33
2087,allo,bya ba ni snga ma las ma bshad pa'o / / gzhan ni go bar zad do / / gos kyang sngon po zhes bya ba ni sgrub pa po rang bgo ba'o / / brang gis 'gro ba zhes bya ba ni klu rnams kyi rang,47
2092,auto,bzhin gyi gzugs sbrul yin pa'i phyir ro / / rtag tu 'byung zhes bya ba ni rdzas de rnams pra se na ston pa'i gzhi yin te / snang du btub ces bya ba'i tha,36
2093,allo,tshig go / / mtho ris,6
2094,auto,zhes bya ba ni lha yul ba rnams so / / sa stengs zhes bya ba ni mi rnams so / / de'i shugs kyis ngan song dag kyang rtogs par khong du chud par bya'o / / dus dang mi ldan pa zhes bya ba ni dus gsum las 'das pa 'phags pa dgra bcom pa la sogs pa,60
2099,allo,yang rtogs par 'gyur ba'i don to / / gzhan,10
2100,auto,ni go bar zad do / / sngon du cho ga bzhin bzlas shing / / zhes bya ba ni so so'i cho ga,24
2101,allo,zhib mo dag las bsnyen pa'i grangs nges par gzung pa'o,11
2102,auto,/ / tshes grangs bzang la zhes bya ba ni yar gyi ngo'i dus tshigs rnams,16
2103,allo,so / / smyung ba zhes bya ba ni zhag gcig gi mdun nas kha zas spang bar bstan to /,21
2104,auto,/ dgongs kar zhes bya ba ni smyung ba byas pa'i phyi 'phred do / / byis pa gzhon nu zhes bya ba ni lo bcu drug lon pa man chad do / / sta gon gnas par bya zhes bya ba ni,43
2107,allo,byis pa de dag kyang smyung ba byed du bcug la 'di dag,13
2108,auto,gis mthong bar gyur cig ces lha la gsol ba btab ste de rnams bsrung bar byas nas me tog dang spos dag kyang bdag gis lag dar te byin nas sa gtsang mar gos sar pa bskon te / bsnyal ba'i don to / / khrus byas zhes bya ba ni sgrub pa po dang byis pa gnyis ka'o / / shar phyogs kha bltas ku sha'i stan steng du / / 'dug nas zhes bya ba ni sgrub pa po nyid do / / gsang sngags rjes su dran par bya / / zhes bya ba ni lha'i ting nge 'dzin la gnas las brtsam par bstan to / / thal ba gtsang ma,116
2119,allo,zhes bya ba ni sbyin sreg bya ba'i thal ba'o / / rtse,13
2120,auto,gcig sems kyis gsang sngags zlos bzhin du / / zhes bya ba,13
2123,allo,ni bdag nyid lha'i ting nge 'dzin du ji lta ba bzhin du bsgoms pa las ma nyams pas gzhi gang yin pa la lha spyan drangs te mchod nas / dngos po gang blta bar bya ba yang ston cig ces bskul zhing bzlas brjod bya bar bstan to / / nub tu kha bstan zhes bya ba ni sgrub pa po kha blta dgos pa'i phyir te bar gnya' shing gang lhag tsam gyis bcad nas bltar gzhug go / / lha yi mig gis zhes bya ba ni sbyin sreg byas pa'i thal bas sor mo la bskus te / gsang sngags dag kyang bzlas nas / lha'i mig tu byin gyis brlab tu,117
2130,auto,gsol / / zhes bskul tshig bcug nas / byis pa'i mig la bsku ba'i don to / / bltas na zhes bya ba ni nyi ma shar ba gab nas dros chen gyi bar du bltar gzhug pa'i tha tshig go / / mthong bar gyur zhes bya ba ni dngos po rnams gzugs su mthong ba 'am / yi ge'i 'bras bus kyang brda sprod par byed do / / kha cig na re gzhi bsnyen na sgrar yang grag ce'o / / gzhan ni go bar zad do / / gal te yid ches par ni ma gyur na / / zhes bya ba ni pra se nas gtan la ma phebs su dogs na zhes,119
2137,allo,bya ba'i tha tshig go / / rig sngags mi,10
2138,auto,gdug ces bya ba ni rig sngags kyi lha la yang rnam pa gnyis te / sangs rgyas dang byang chub sems dpa' dag ni ye shes las byung,29
2139,allo,ba'o / / dbang phyug la,6
2140,auto,sogs pa ni rnam par smin pas bskyed pa'o / / de bzhin du de dag gi byin gyi rlabs las 'khor ba'i mtha' ji tsam par sems can gyi don mdzad pa khro bo 'jigs pa'i me la sogs pa dang / 'jig rten,45
2141,allo,pa'i yang bskal pa'i mthar thug par ma mo la sogs pa drag cing gdug par byin gyis brlabs pa dag yod de / de dag phab na byis pa,30
2148,auto,'chi ba'i nyen yod pas de lta bu ma yin pa'i gsang sngags mi gdug pa bzlas par,18
2151,allo,bstan to / / nga yi gsang sngags zhes bya ba ni skabs 'dir rdo,15
2152,auto,rje'i rigs kyi shas cher gsungs pa'i tha tshig go / / dag pa zhes bya ba ni yi ge lhag chad med pa'o / / gang,27
2153,allo,yang rung zhes bya ba ni sgrub pa po nyid gang la dad,13
2154,auto,pa'o / / gso sbyong byas pas nan tan bzung nas su / / zhes bya ba ni rang gi lha mnyes par bya ba'i don yin pas / lha gzung,31
2165,allo,ba yang rang gi lha la bzod par gsol yang mi dgos /,13
2166,auto,bla ma las nod kyang mi dgos par rang gis gso sbyong byas nas gzung bar bstan to / / rgyal ba'i ring bsrel zhes bya ba la sogs pas ni de'i bsnyen pa'i gnas bstan to / /,39
2167,allo,g.yo ba zhes bya ba ni yul so sor 'jug pa'o,11
2168,auto,/ / rab tu bsdams nas zhes bya ba ni so sor dag par bstan to / / de la yid gzhol ba zhes bya ba ni lha'i de kho na la sems gtod cing / bzlas brjod yan lag dang ldan par byed pa'o / / byams la gnas shing zhes bya ba ni dang,56
2173,allo,por byams pa'i ting nge 'dzin bsgoms la de'i rjes la lha'i sbyor ba bya bar bstan te / de ni bsod nams 'phel bas bgegs kyis mi tshugs par 'gyur ro / /,34
2174,auto,ku sha'i khres la 'dug ces bya,7
2175,allo,ba ni de'i dka' thub kyi stan bstan,8
2176,auto,pa ste / dbyibs dang tshad dang sogs pas ni sngar bshad pa dang mthun par rig par bya'o / /,21
2177,allo,ji srid du ni rtse gcig gnas gyur pa / / zhes bya ba ni sems bzlas brjod la zhen te / gzhan du mi g.yo bar gyur pa'i don to / / de srid du ni 'bum mam nyis 'bum bzlas / / zhes bya,46
2178,auto,ba ni sems kyi gdeng las dpag par,8
2179,allo,bya ba'i tha tshig go / / hUM zhes bya ba,11
2180,auto,ni gsang sngags gang yang rung ba'i klad la spel ba'i don to / / shing la'ang 'bab na mi la smos ci dgos / / zhes bya ba ni spyir gsang sngags mthu che bar rjes su bsngags pa'o / / snod ces bya ba ni byis pa yon tan dang ldan pa la lha,56
2183,allo,dbab pa'i skal ba yod pas snod du rung,9
2184,auto,zhes bya ba'i don to / / tshig gi don gzhan ni go sla bas ma phye'o / / tshes grangs bzang,22
2185,allo,la zhes bya ba ni ngo gnyis kyi dus tshigs rnams so / / smyung ba byas pa zhes bya ba ni rig sngags 'chang nyid dang byis pa rnams so / / khrus byas gos dkar bskon zhes,39
2192,auto,bya ba ni 'bebs pa nyid kyis snga dro'o / / shar phyogs kha bstan rgyan ni rnam par spangs / / zhes,23
2195,allo,bya ba yang bus pa rnams,6
2196,auto,te / de dag 'dab ma phrag par bkod la / gnya',12
2197,allo,ba la dbab par bya ba'i,6
