Segment_ID,Mode,Text,Word_Count
1634,auto,bshad pa'i,2
1635,allo,phyir,1
1636,auto,ro /,2
1637,allo,/,1
1638,auto,gsang sngags dngos grub kun dang thun mong ba / / zhes bya ba ni / 'jig rten pa dang 'jig rten las 'das pa gnyis kas sgrub tu,29
1639,allo,rung ba'i don to / /,6
1640,auto,bde ba chung zhing zhes bya ba ni mya ngan las 'das pa la ltos na mi bde bar 'gyur,20
1641,allo,te / rig pa mchog gi rgyud chen,8
1642,auto,po las / ji skad du / myangs 'das pa,10
1643,allo,bde ba'i mchog / ces gsungs pa'i phyir ro /,10
1644,auto,/ sdug bsngal zhes bya,5
1645,allo,ba,1
1646,auto,ni 'gyur ba dang /,5
1647,allo,'du,1
1648,auto,byed kyi sdug bsngal dang,5
1649,allo,ma bral ba'i don,4
1650,auto,to / / brgya zhes bya ba ni mang por mtshon pa'i tha tshig go / / 'brel,18
1651,allo,pa zhes bya ba,4
1652,auto,ni lta 'og nas 'byung ba'i,6
1653,allo,skyon,1
1654,auto,de dag dngos grub thob pa'i rig sngags 'chang dang ma bral,12
1655,allo,ba'i don,2
1656,auto,to,1
1657,allo,/ / nyon mongs,4
1658,auto,dug,1
1659,allo,bcas,1
1660,auto,zhes bya ba ni de nyid na 'dod chags dang zhe sdang dang gti mug gi thab ma spangs pa'i phyir ro / / rnam par 'jig 'gyur ba zhes bya ba ni ther zug ma yin par bstan te / don de nyid rdo rje,46
1661,allo,gtsug tor,2
1662,auto,gyi rgyud las kyang / / bde ba dang ni sdug bsngal mtha' / / 'dod dang khro dang 'jigs pa dang / / nad dang 'chi dang gdon dag gi / / rgyu ni sngags pa rnams la yod / / ces ji skad gsungs pa lta bu'o / / 'dir dngos grub kyi 'bras bu smad pa yang / / de nyid la zhen pa'i blo spangs pas thar pa la sems gzhol bar 'gyur ba'i phyir ro / / dang ba'i sems kyis thob par 'gyur ba yin / /,93
1663,allo,zhes,1
1664,auto,bya ba,2
1665,allo,ni thar pa 'dod,4
1666,auto,pa 'ba' zhig gis bsam gtan la brten par bya bar ma zad kyi / dngos grub 'dod pas kyang de mi bsgom du mi rung bar bstan to /,30
1667,allo,/,1
1668,auto,yang rgyud,2
1669,allo,de nyid las ji skad du / / gsang,9
1670,auto,sngags bsam gtan zhes bya ba / / mchog tu gsang ba yang dag gsungs / / drang srong dka',20
1671,allo,thub chen po yang / / de dag med na mi 'grub,12
1672,auto,po / / zhes ji skad gsungs pa lta bu'o / / 'dod rgyal zhes bya ba ni gnam babs su smra ba'o / / de las kyang ma byung zhes bya ba ni skyes bu'i byed pa 'bras bu dang bcas par mthong ba'i phyir ro / / dus zhes bya ba ni ji skad du / dus ni 'byung ba rnam smin byed,65
1673,allo,/ / dus ni skye dgu rnams 'jig byed / /,11
1674,auto,dus ni gnyid log,4
1675,allo,rnam,1
1676,auto,sad byed,2
1677,allo,/ / dus ni 'da',5
1678,auto,bar dka' ba,3
1679,allo,yin / / zhes smra ba'o / / de las min zhes bya,13
1680,auto,ba ni chos thams cad kyi skye ba'i rgyu,9
1681,allo,ma,1
1682,auto,yin te / rjes su 'gro ba,7
1683,allo,dang ldog par mi dmigs pa'i phyir / nam mkha'i me tog bzhin no / / rang bzhin zhes bya ba ni,22
1684,auto,grangs can rnams kyis brtags te / chos thams cad kyi rgyur gyur,13
1685,allo,pa'i snying stobs dang rngul dang,6
1686,auto,/ mun pa'i ngo bo nyid gcig pu rtag pa khyab,11
1687,allo,pa zhig dmigs pa'o / / de yang ma yin zhes bya bar,13
1688,auto,sbyar te / de nam mkha',6
1689,allo,ltar rtag pa khyab pa,5
1690,auto,zhig na ni 'gyur du mi btub pas chos gang la yang rgyu'i bya ba byed mi srid do / / 'gyur ba zhig na ni bdag nyid thams cad kyis sam phyogs gcig gis rgyu,36
1691,allo,byed ce na,3
1692,auto,gal te bdag nyid thams cad kyis na ni rang bzhin chad par 'gyur ro / / 'on te,19
1693,allo,phyogs gcig gis ni,4
1694,auto,mi rtag pa nyid du thal bar 'gyur ro / / dbang phyug ces bya ba ni / phra zhing bsam gyis mi khyab rab tu srab byed kun rig thams cad byed / / rnal 'byor goms pas thob,40
1695,allo,pa'i,1
1696,auto,blo can bsam,3
1697,allo,gtan,1
1698,auto,pa yi bsam gtan yum / / nyi ma zla ba sa chu me rlung phyogs dang nam mkha'i lus can te / / zhi ba'i bde dga' 'grub par 'dod pa rnams kyis dbang phyug rtag tu bsgom / / zhes smra ba'o / / ma yin zhes bya ba ni dbang phyug kyang phra ba ma yin te / sa la sogs pa'i lus can yin pa'i phyir / sa la sogs pa lta bu kho na'o / / gcig la phan tshun 'gal ba'i ngo bo nyid kyang rung ba ma yin la / du ma'i bdag nyid kyang ma yin,104
1699,allo,pas 'di sa la sogs pa'i lus can nyid du,10
1700,auto,yang mi srid do / / rab tu srab mor byed pa yang ma yin te / skye ba'i lus can yin pa'i phyir skyes bu lta bu kho na'o / / kun rig pa yang ma yin te rab tu srab mor,43
1701,allo,byed pa'i phyir / grol ba'i bdag bzhin no,9
1702,auto,/ / thams cad byed pa yang ma yin te / phra ba'i phyir rdul phra rab bzhin no / / rtag pa yang ma yin te / sa la sogs pa'i lus can yin pa'i phyir ro / / chos thams cad kyi,44
1703,allo,rgyu yang ma yin te / cig car mi,9
1704,auto,bskyed,1
1705,allo,pa'i phyir rdza,3
1706,auto,mkhan bzhin no / / gzugs la sogs pa bskyed pa yang ma yin te / dngos po yin pa'i phyir,21
1707,allo,dbang,1
1708,auto,phyug,1
1709,allo,bzhin no,2
1710,auto,/,1
1711,allo,/,1
1712,auto,thams cad byed pa yang ma yin te / bdag,10
1713,allo,med pa'i phyir,3
1714,auto,bum pa bzhin no / / bdag yod na ni skyes bu bcings,13
1715,allo,pa bzhin du,3
1716,auto,dbang phyug ma yin pa nyid du thal bar 'gyur,10
1717,allo,ro /,2
1718,auto,/ rgyu med pa can zhes bya ba ni /,10
1719,allo,ji,1
1720,auto,skad,1
1721,allo,pad+ma'i sdong,2
1722,auto,bu lo ma snying po dang / / kha dog dbyibs dang 'jam la sogs pa'i rgyu ni gang / / bya yi 'dab gshog sna tshogs ri mor 'bri ba su / / 'gro ba 'di dag ngo bo nyid kyis de bzhin nges / / zhes,48
1723,allo,smra ba,2
1724,auto,ste / de'i phyogs gcig pa ni 'jig rten nyid kyis gsal bar zad pas cung zad kyang mi brjod do / / skyes bu zhes bya ba dang / bdag ces bya ba dang / shed bu zhes bya ba la sogs pas ni bdag tu lta ba rnams kyis ming tha dad par brtags pa ste / ma byas zhes bya ba'i gtan tshigs ni bshad ma thag pa rnams so / / las zhes,77
1725,allo,bya ba,2
1726,auto,ni / dge ba dang mi dge ba dang mi g.yo ba'o / / nyon mongs pa zhes bya ba ni ma rig pa la sogs pa'o / / sems can byung zhes bya ba ni 'khor ba lugs bzhin du byung ba'i rgyu nges pa de gnyis yin par bstan,51
1727,allo,to / /,3
1728,auto,gzugs zhes bya ba,4
1729,allo,ni las dang nyon mongs pas bskyed pa'i reg pa dang yul brtags pas gzugs su rung ba'o / / 'byung ba chen,23
1730,auto,po bzhi dang ldan zhes bya ba ni gzugs de yang sa dang,13
1731,allo,chu,1
1732,auto,dang me dang rlung gi rang bzhin las gzhan ma yin,11
1733,allo,pa'i,1
1734,auto,don to /,3
1735,allo,/ de,2
1736,auto,ni bdag min zhes bya ba ni gzugs de,9
1737,allo,la,1
1738,auto,mu stegs can gyis brtags pa'i bdag med do zhes bya ba'i tha tshig go /,16
1739,allo,/ bdag kyang gzugs ma yin zhes bya ba ni bdag,11
1740,auto,ces bya ba kun brtags,5
1741,allo,pa de gzugs,3
1742,auto,kyi ngo bo nyid,4
1743,allo,dam / gzugs dang ldan par yang yod pa ma yin pa'i,12
1744,auto,don to / / gzugs,5
1745,allo,la bdag med ces bya ba ni 'byung ba'i ngo bos so sor,13
1746,auto,bshig gam / 'dus,4
1747,allo,pa la yang bdag,4
1748,auto,med ces bya,3
1749,allo,ba'i tha,2
1750,auto,tshig,1
1751,allo,go /,2
1752,auto,/ bdag,2
1753,allo,la gzugs med ces bya ba ni,7
1754,auto,brtags pa'i ngo bo de la,6
1755,allo,gzugs kyi rdzas med pa'i don to / / gzugs ni stong pa'o,13
1756,auto,zhes bya ba ni de ltar gzugs kyi grub pa'i mtha' ni rdul phra rab dag,16
1757,allo,yin,1
1758,auto,la,1
1759,allo,/ de nyid kyang phyogs chas so sor bshig na /,11
1760,auto,tha ma med par grub pas don dam par gzugs kyang gzugs kyi rang bzhin gyis stong zhes bya ba'i tha tshig go / / phung po bzhi yang rig par gyis / / zhes bya ba ni gzugs la ji ltar,42
1761,allo,rnam pa bzhir phye ste brtags na /,8
1762,auto,bdag yod par ma gyur cing stong pa ltar phung po lhag ma,13
1763,allo,rnams la yang go bar bya ba'i don to / / gzugs ni dbu ba dag dang,17
1764,auto,'dra ba ste / / zhes bya ba la sogs pas ni dpe brjod pa ste ji skad du / / gzugs ni dbu ba rdos pa 'dra / / tshor ba chu yi chu bur bzhin / / 'du shes smig rgyu lta bu ste / / 'du byed rnams ni chu shing 'dra / / rnam shes sgyu ma lta bu'o zhes / / nyi ma'i gnyen gyis bka' stsal to / / zhes bshad pa lta bu'o / / de ltar mthong la lta ba bzang po yin / / zhes bya ba ni 'di las chos thams cad don dam par stong pa nyid du bshad la kun rdzob tu ni sgyu ma lta bur rang snang bar rtogs pas dbu ma'i lam ma nor bar bstan pa'i phyir ro / / gang zhig gzhan gyur de ni lta,143
1765,allo,ngan gsungs,2
1766,auto,/ / zhes bya ba ni phyi rol pa la sogs pas bden,13
1767,allo,pa,1
1768,auto,gnyis kyi don ma rtogs pa dang / log par rtogs pa'i phyir ro / / sems dang ba dang ma dang ba'i skabs nas 'phros te zhar las 'ongs pa bshad nas dkyus cha la 'jug pa ni / dang ba'i yid kyis dngos grub thob par 'gyur / / zhes bya ba dang 'dir 'brel,57
1769,allo,te,1
1770,auto,/ de ltar zlos pa'i gsang sngags nye gyur na / / mtshan mo nyal ba'i rmi lam 'di rnams mthong / / zhes bya ba la sogs pa gsungs pas sgrub pa'i dus la bab par shes par bya ste / tshig,43
1771,allo,gi don gzhan ni go sla bas ma,8
1772,auto,phye'o / / tho rangs khar zhes bya ba ni lta 'og thams cad,14
1773,allo,la sbyar ro / / de yang srod la ni bad,11
1774,auto,kan gyi dus la bab pas lci / 'jing dang nam gung la ni mkhris pa'i dus la bab pas rmugs te mi gsal bas ltas rnams rtogs par mi 'gyur gyi / tho rangs ni rlung gi dus la bab pas gsal te rtogs pa'i don to / / don de nyid phyag na rdo rje dbang bskur ba'i rgyud chen po las kyang ji skad du / nam gyi bzhi cha lus pa'i tshe / / gal te rmi lam bzang rmis na / / zhes gsungs pa'i phyir ro / / le'u lnga pa'i don bshad zin to // // dngos grub dang nye ba zhes bya ba ni gsang sngags mngon du phyogs pa la bsnyen pa khyad par can gyis lha mnyes nas snga ma bas kyang dngos grub thob pa dang nye ba'i don to / / zlos la dga',146
1775,allo,zhes,1
1776,auto,bya,1
1777,allo,ba,1
1778,auto,la sogs pas ni lha nye bar gyur nas lus dang ngag dang yid kyi yon,16
1779,allo,tan rnams 'byung bar bstan te,6
1780,auto,/ tshig gi don gzhan ni go bar zad do / / bud med ces bya ba ni lha dang lha ma yin gyi bu mo byad gzugs khyad par can rnams so / / 'dod lha zhes bya ba ni lha dang lha ma yin byad gzugs khyad par can rnams so / / mdangs 'phrog,57
1781,allo,ces bya,2
1782,auto,ba ni de dag gcig la gcig mthong ba tsam gyis rang dbang med par 'dod chags skye ba ste / lha'i bu mo de dag gzhan gyis mi mthong bar bya ba'i phyir gsang sngags dang sman gyis bsgrubs te / lus sbas pa rnams,46
1783,allo,so,1
1784,auto,/,1
1785,allo,/,1
1786,auto,'dod la longs spyad phyir ni 'bod par 'gyur / / zhes bya ba ni sgrub pa po sgo gsum dag pas,22
1787,allo,/ / lha'i bu mo lus sbas,7
1788,auto,pa de dag kyang mngon sum,6
1789,allo,du mthong zhing de dag gis kyang,7
1790,auto,nye bar spyod pa rnams kyis mchod ces bya ba'i tha tshig go / / lus ni dri med dag par rig pa dang,24
1791,allo,/ / zhes bya ba ni mtshan ma de dag byung na /,13
1792,auto,dngos grub dang 'gal ba'i skyon med par khong du chud par bya ba'i don to / / gso sbyong sdom pa dang ni ldan,25
1793,allo,pa,1
1794,auto,yis / /,3
1795,allo,zhes bya,2
1796,auto,ba ni,2
1797,allo,de nas nyes pa thams cad bshags la rang gi lha'i gzugs kyi spyan sngar byang chub,17
1798,auto,kyi sdom pa,3
1799,allo,nod ces bya,3
1800,auto,ba'i,1
1801,allo,tha tshig go,3
1802,auto,/,1
1803,allo,/ nyin zhag,3
1804,auto,gcig gam gnyis sam gsum du,6
1805,allo,ni / / kha zas spangs shing smyung bar gnas pa yis /,13
1806,auto,/ zhes bya ba ni dngos grub rab la sogs pa gsum gyi don du zhag grangs,17
1807,allo,mang nyung du smyung ba bya bar bstan,8
1808,auto,to / / gzhan dag na re sgrub pa po nyid kyi,12
1809,allo,nyams che chung las byung ba na rnam pa gsum du gsungs so,13
1810,auto,zhe'o / / rang gi 'byor pa zhes bya ba ni nam mkha' la 'gro ba la,17
1811,allo,sogs te mngon par mtho ba'i dpal thob,8
1812,auto,par 'gyur ro / / gzhan ni go bar zad do / / de ltar,15
1813,allo,yan lag thams cad 'dus pa dang / / zhes bya ba ni,13
1814,auto,bshad ma thag pa'i mi gtsang ba rnams so / / sa chu me rlung nam mkha' rnams dang ldan / / zhes bya ba ni de nyid kyang khams lnga'i rang bzhin yin par bstan to / / ji bzhin,41
1815,allo,las kyi rjes 'brangs mi,5
1816,auto,yi,1
1817,allo,lus / / zhes,4
1818,auto,bya ba ni sngon gyi las bzang ngan gyi dbang gis grub pa'o,13
1819,allo,/ / thams cad ldan,5
1820,auto,zhes bya ba ni,4
1821,allo,nang grol la sogs,4
1822,auto,pa dang,2
1823,allo,'brel par bstan,3
1824,auto,to / / mi,4
1825,allo,yi gzugs la gnas pa,5
1826,auto,yis,1
1827,allo,/,1
1828,auto,/ bshang gci snabs dang mchil ma bad kan dang / / zhes bya ba ni bu ga dgu nas 'dzag pa rnams so / / 'di dag zad par bya phyir smyung bar gsungs / / zhes bya ba ni nang grol dang / mi gtsang ba dang ldan pa'i,51
1829,allo,lus de thams cad spang du mi rung,8
1830,auto,gis kyang btsog pa de dag chung zhing,8
1831,allo,nyung,1
1832,auto,bar,1
1833,allo,bya ba'i don to,4
1834,auto,/ / dri ma zad nas zhes bya ba ni,10
1835,allo,chung zhing nyung ba'o,4
1836,auto,/ / mi yi lus dag bsgrubs na bde bar 'jug /,12
1837,allo,ces bya ba ni lus dag ste,7
1838,auto,dri ma med na,4
1839,allo,dngos,1
1840,auto,grub kyi snod du rung zhes,6
1841,allo,bya ba'i,2
1842,auto,don to / / 'dod chags,6
1843,allo,kyis ni gdungs par gyur na yang /,8
1844,auto,/ zhes bya ba la sogs pas ni gong du gnyen po bshad,13
1845,allo,pa'i skabs nas /,4
1846,auto,'dod,1
1847,allo,chags shas,2
1848,auto,che,1
1849,allo,mi gtsang sha tshil,4
1850,auto,dang / / pags pa keng rus blta bas rnam par,11
1851,allo,bzlog / ces gsungs,4
1852,auto,pa der mi gtsang ba gang dang gang yin pa phye ste,12
1853,allo,/ ma bshad,3
1854,auto,pa,1
1855,allo,yang 'dis zhar la bstan to / / ye shes kyi,11
1856,auto,mig ces bya ba ni blo ma 'khrul ba'i shes rab kyis brtags pa'o / / 'dod chags,18
1857,allo,rtsad nas yong ye zhi gyur,6
1858,auto,te / / zhes bya ba ni mi sdug pa'i ting nge 'dzin gyis,14
1859,allo,sun phyung ba'i phyir ro / /,7
1860,auto,dper na nyi mas mun nag gtan nas bsal ba bzhin / / zhes bya ba ni rnam par thar pa'i ting nge 'dzin gyi mthus,26
1861,allo,nyon,1
1862,auto,mongs pa zil gyis mnan nas spangs pa'i don to / / phan yon de yis,16
1863,allo,zhes bya ba ni rnam par thar pa'i ting nge 'dzin,11
1864,auto,la brten pas zhes bya ba'i tha tshig go / / gsang sngags des bsnyen nas,16
1865,allo,zhes,1
1866,auto,bya ba,2
1867,allo,ni sngar nyon mongs pa gang dang gang byung ba'i gnyen po bsgoms nas / de'i 'og tu bsnyen pa la 'jug par bstan to / / rang gi lus la nye bar rig pa dang /,37
1868,auto,/ zhes bya ba ni ji skad du gsungs,9
1869,allo,pa'i,1
1870,auto,lus,1
1871,allo,dang,1
1872,auto,ngag,1
1873,allo,dang,1
1874,auto,yid,1
1875,allo,kyi yon tan,3
1876,auto,gyis bdag nyid la yid ches pa dang / de bzhin du phyi rol gyi yon tan yang / gang tshe mkha' las lha,24
1877,allo,dang gnod,2
1878,auto,sbyin,1
1879,allo,dang,1
1880,auto,/ / dri za lha yi bu mo'i lus dang sgra / / mis ni dag pa'i yid kyis mthong thos na / / de tshe shin,27
1881,allo,tu,1
1882,auto,nye,1
1883,allo,bar 'gyur ba yin / / zhes bya ba,9
1884,auto,dag byung zhes bya ba'i tha tshig,7
1885,allo,go,1
1886,auto,/ / yar gyi tshes brgyad dam ni bcu bzhi'am / / yang na bco lnga la ni zhes bya ba ni tshes grangs de dag la sgrub par bstan to / / bzlas brjod bya zhes bya ba ni sgrub pa'i nub mo mtshan rangs par bzlas pa la dgongs pa'i don to / / sa bstar ba zhes bya ba ni sgrub pa'i,65
1887,allo,dkyil 'khor,2
1888,auto,gyi,1
1889,allo,sa'o,1
1890,auto,/ / sogs pa zhes bya ba ni der spos gtsang ma sna tshogs kyis bsres pa'i don to / / byug,22
1891,allo,ces bya ba ni nub mo bsgrub,7
1892,auto,na de'i nang par nas bsku bar bstan to / / rdo rje 'dzin pa nga la mchod / / ces bya bas,23
1893,allo,ni de'i shugs kyis pad+ma 'dzin pa la yang go bar bya'o / / gzhan ni brda phrad par zad do / / tshon rtsi rnams kyis bri bar bya / / zhes bya ba ni so so'i,38
1894,auto,cho ga zhi ba mo dag las sna lnga'am sna gsum mam sna gcig gis bri bar gsungs pa'o / / rdo rje zhes bya ba ni rab tu grub par byed pa'i rgyud chen po las ji skad du / rdo rje'i ra bas bsngags pa yi / / lcags kyi phye mas ra ba bya / / zhes gsungs so / / me dang chu dang rlung zhes bya ba ni phyag na rdo rje dbang bskur ba'i rgyud chen po las / rtswa dang me dang chu dang thal ba la lan bdun bsngags pas ra bar,100
1895,allo,'gyur,1
1896,auto,ro zhes gsungs pa'o / / mdung thung zhes bya ba ni mdung thung gi rtse mo phyi rol du bstan pa sha stag bri ba'i don to / / rim bzhin dkyil 'khor 'dir ni bri bar bya / / zhes bya ba ni dang,46
1897,allo,por lcags phye las rdo rje'i ra ba bri ba ni phyi rim du bri la / mdung thung ni nang du bri ba'i don to / / sdang ba'i bdag nyid sems ni myos par 'gyur /,38
1898,auto,/ zhes bya ba ni dkyil 'khor de bris pa'i byin gyi rlabs kyis rdo rje dang me la sogs pa dngos kyi ra bar mthong bas rgol mi nus pa'i don to / / bstan zhes bya ba ni rab tu grub par,44
1899,allo,byed pa'i rgyud,3
1900,auto,chen po las / ji skad du,7
1901,allo,/ dUr ba sngon po'i rtsa stan ni / / 'phang du sor bzhi bya ba ste / / mnyam zhing zheng du mtho gang ba / / srid du sor ni bcu drug go / /,37
1902,auto,zhes,1
1903,allo,gsungs,1
1904,auto,pa,1
1905,allo,nyid blta bar bya'o /,5
1906,auto,/ bdag nyid bsrung bar bya ste zhes bya ba ni sa 'dzin tsam zhig smos kyi / dngos su ni rgyud de nyid las ji skad du / bskrad pa dang ni,33
1907,allo,'og 'ching dang /,4
1908,auto,/ steng yang bcing zhing 'khor yug tu / / mtshams gcad phyogs kyang bcing bar bya / / rdo rje'i ra ba dra,24
1909,allo,bar,1
1910,auto,bya / / rdzas dang bdag,6
1911,allo,dang,1
1912,auto,lha rnams bsrung / / zhes,6
1913,allo,gsungs pa dang sbyar ro /,6
1914,auto,/ rdzas blangs myur du bzlas,6
1915,allo,brjod byas nas ni / / zhes bya ba ni de nas,12
1916,auto,sgrub,1
1917,allo,pa'i rdzas las lag tu blangs nas brgya rtsa brgyad tsam zhig bzlas brjod bya ba'i don to / / bdug pa'i sbyin sreg stong bya zhes bya ba de'i 'og tu rdzas la mar gyis bdug pa'i sbyin sreg stong bya bar bstan to / / de nas de ni dri chus bkrus nas su / / zhes bya ba ni sgrub pa'i rdzas de sbyin sreg gi dus,70
1918,auto,su dri ma,3
1919,allo,dang snum gyis 'bags pa'i phyir,6
1920,auto,ro / / bgegs mang rnams kyang rab tu bsal byas nas / / zhes bya ba yang rgyud de las,21
1921,allo,/,1
1922,auto,gsang sngags dag gi phyi nang du / / bgegs rnams thams cad bzlog par,15
1923,allo,bya / / zhes gsungs so / / gzhan ni go bar zad do / / dbyib ces bya ba ni rin po che sna lnga'o / / bstod dang bcas par zhes bya ba ni tshig tu lha de'i yon tan brjod pa'o / / rtse gcig sems kyis zhes bya ba ni rang gi lha kho na la dmigs pa las sems gzhan du ma yengs pa'o / / dad pa zhes bya ba ni,77
1924,auto,dang po nas lha de la,6
1925,allo,dad,1
1926,auto,pa'o / / 'bad pa zhes bya ba ni sgrub pa po dngos,13
1927,allo,grub,1
1928,auto,'dod pas sngar dka' ba sna tshogs sbyad pa'o,9
1929,allo,/,1
1930,auto,/ rjes su mthun pa'i mchog bslang,7
1931,allo,ngo,1
1932,auto,/ / zhes bya ba ni dang po nas dngos grub gang la dmigs pa de nyid gsol ba'i don to / / gzhan ni go bar zad do / / sems stobs mchog dang ldan pa zhes,38
1933,allo,bya ba ni,3
1934,auto,gcig tu dpa' ba'o / / 'jigs dang bcas pa'i las zhes bya ba ni nyen chen po yod pa'i don to /,23
1935,allo,/ sha,2
1936,auto,za zhes bya ba ni dur khrod,7
1937,allo,la,1
1938,auto,dbang bsgyur ba'i gdon rnams,5
1939,allo,so,1
1940,auto,/,1
1941,allo,/ phung bar,3
1942,auto,byed ces,2
1943,allo,bya ba,2
1944,auto,ni gsod pa'i don to / / gzhan ni go sla bsam phye'o / / ral gri,17
1945,allo,be,1
1946,auto,con lag na thogs pa yis / /,8
1947,allo,nyin,1
1948,auto,par thog thag tu ni bsrung bar bya /,9
1949,allo,/,1
1950,auto,zhes bya ba ni sgrub pa po'i grogs po mchog gis byas pa'i don to / / gzhan ni go bar,21
1951,allo,zad,1
1952,auto,do / / 'jigs pa'i gzugs can bgegs ni sna tshogs 'byung / / zhes bya ba ni chos nyid kyis,21
1953,allo,'byung ste,2
1954,auto,/ de la sgrub pa po ni bzlas,8
1955,allo,brjod,1
1956,auto,byed pa las mi bskyod par 'dug la,8
1957,allo,grogs po mchog gis ni bgegs gzhom mo,8
1958,auto,/,1
1959,allo,/,1
1960,auto,gtsug,1
1961,allo,tor,1
1962,auto,rgyal po zhes,3
1963,allo,bya,1
1964,auto,ba ni de'i gsang sngags khyad par,7
1965,allo,du mthu rlabs che ba'i phyir,6
1966,auto,ro / / 'byer,4
1967,allo,bar 'gyur zhes bya ba ni gsang sngags kyi gzi brjid la nye mi phod ces bya ba'i don to / / khro bo bdud rtsi thab sbyor drag shul las can sbyar / / zhes bya ba'i mthu,39
1968,auto,rlabs,1
1969,allo,kyang snga ma dang 'dra ste,6
1970,auto,/ gang la goms par,5
1971,allo,bya ba bstan to / / gang zhig gsang sngags cho ga zhib mo las / / mthong ba de ni dogs pa med par 'grub / / ces bya ba ni de dag las dngos grub gang gsungs pa thams cad 'grub ces bya ba'i tha tshig go / /,51
1972,auto,de yis gsang sngags cho ga mi shes na / / zhes bya ba ni rang gi cho ga zhib mo las las 'di mi 'byung na zhes bya ba'i don to / / gsang sngags gzhan du bstan pa'i cho ga yis / / de la rang gis dngos grub bslang zhes bya ba ni gzhan gyi cho ga zhib mo de'i dngos grub 'byung ba rnams bslangs na ster ro zhes bya ba'i tha tshig go / / gter gyi phyogs zhes bya ba la sogs pas ni de'i 'bras bu dngos,94
1973,allo,grub,1
1974,auto,rnams,1
1975,allo,bstan,1
1976,auto,pa ste / gter la sogs pa de dag gi mtshan nyid ni 'og nas 'chad pas 'dir ma phye'o / / bsrung ba'i stobs med ces bya ba ni dus gsum byas shing ma lcogs pa'o /,38
1977,allo,/ gsang,2
1978,auto,sngags kyi stobs med ces bya ba ni lha nyid mthu zhan pa'o / / dka' thub kyi stobs med ces,21
1979,allo,bya ba ni dka',4
1980,auto,thub,1
1981,allo,zhig pa'o / /,4
1982,auto,sems stobs med ces bya ba ni sdar ma'o / / blo zhan zhes bya ba ni dang blun pa'o / / de ni,24
1983,allo,mtshan mo rgyu ba rnams kyis,6
1984,auto,bsad / / ces bya ba ni nyen chen po yod par bstan pa'i don to / / le'u drug pa'i don,22
1985,allo,bshad zin to // // 'tshong 'dod,7
1986,auto,ces bya ba ni sgrub pa po kha cig las de lta bu la dga' ba'o / / mar gyi ngo la zhes bya ba ni mar gyi ngo'i dus tshigs,31
1987,allo,gang yang rung ba zhes bya,6
1988,auto,ba'i tha tshig go,4
1989,allo,/,1
1990,auto,/ gzhan ni go bar zad do,7
1991,allo,/ / mi,3
1992,auto,nyung zhes bya ba ni srang brgya yan chad do,10
1993,allo,/ / de yang skyes pa'i,6
1994,auto,sha zhes grag go / / tshig gi don gzhan ni go bar zad do / /,17
1995,allo,rab tu bsgrims nas zhes bya,6
1996,auto,ba ni rang gi,4
1997,allo,lha rjes su dran pa,5
1998,auto,dang,1
1999,allo,/ mi skrag par 'bad pa'i don to / / sgra cher 'bod cing zhes bya ba ni spa mi 'gong ba'i,22
2000,auto,tshig gis skad cher 'bod pa'i tha tshig go / / shar dang byang dang,15
2001,allo,lho,1
2002,auto,dang nub phyogs su / / zhes bya ba ni shar lho'i mtshams nas byang shar logs su 'gro bar bya'o / / de nas slar log ste shar lho'i mtshams nas lho nub kyi mtshams logs su 'gro bar bya'o / / myur du zhes bya ba ni der le lo mi byed,54
2003,allo,cing,1
2004,auto,drag tu 'gro,3
2005,allo,bar bya ba'i don to / /,7
2006,auto,bskor zhing zhes bya ba ni de nas mtha' bskor te dbus su mi 'gro zhes bya ba'i tha tshig go / / shin tu brjod par bya zhes bya ba ni gong du smos pa'i tshig gi don,39
2007,allo,brjod cing skabs skabs su mi smra bar nyan cing 'gro ba'i,12
2008,auto,don to / / sngar ni gang zhig sems kyis bsams pa'i don /,14
2009,allo,/ de nyid smra ba zhes bya ba ni dang po nas gang la rnam pa de dang tshong byas pa'i tha tshig go / / gzhan du smra mi bya zhes bya ba ni sngar dngos po chung ngur bsams la / 'phral,44
2010,auto,la,1
2011,allo,khe,1
2012,auto,mthong ste chen,3
2013,allo,por,1
2014,auto,mi,1
2015,allo,btsong / sngar dngos po,5
2016,auto,chen po zhig bsams la,5
2017,allo,der spa bkong nas chung ngur yang mi btsong zhes bya ba'i don,13
2018,auto,to / / de nyos pas cir bya zhe na / nyo ba'i gsang sngags kyis lha la yang rnam pa gnyis te / 'jig rten las 'das pa'i khro bo la sogs pa dang / 'jig rten gyi ma mo dag ni,43
2019,allo,byin gyis brlabs dag las byung ba zhes bya ba ste,11
2020,auto,/ / de'i rang bzhin gyis phan 'dogs pa'i don du 'byung ngo / / sha za'i rigs su skyes pa'i srin po la sogs pa'i rnam par smin pa'i gsang sngags zhes bya ste de nyid za ba'o / / gzhan ni go bar zad do / / gsang sngags,51
2021,allo,ma bzlas pa yis bsten mi bya / / zhes bya ba,12
2022,auto,ni sngar bsnyen pa ma rdzogs pa'am rdzogs,8
2023,allo,kyis kyang las 'di lta bu byos shig ces lha nyid kyi bka' lung med par mi bya ba'i don to /,22
