Index,Word,Label_ID,Label_Name,Mode,Is_Switch,Confidence
37791,dregs,0,Auto,auto,NO,0.664
37792,pa,0,Auto,auto,NO,0.900
37793,thams,0,Auto,auto,NO,0.887
37794,cad,0,Auto,auto,NO,0.899
37795,kyang,0,Auto,auto,NO,0.815
37796,thul,0,Auto,auto,NO,0.856
37797,ba'i,0,Auto,auto,NO,0.656
37798,don,0,Auto,auto,NO,0.743
37799,to,0,Auto,auto,NO,0.712
37800,/,0,Auto,auto,NO,0.866
37801,/,0,Auto,auto,NO,0.747
37802,de,0,Auto,auto,NO,0.831
37803,bzhin,0,Auto,auto,NO,0.723
37804,sngags,0,Auto,auto,NO,0.874
37805,pa'ang,0,Auto,auto,NO,0.848
37806,yan,0,Auto,auto,NO,0.910
37807,lag,0,Auto,auto,NO,0.899
37808,'di,0,Auto,auto,NO,0.838
37809,bzhin,0,Auto,auto,NO,0.382
37810,du,1,Allo,allo,NO,0.374
37811,/,1,Allo,allo,NO,0.474
37812,/,1,Allo,allo,NO,0.635
37813,ldan,1,Allo,allo,NO,0.562
37814,par,1,Allo,allo,NO,0.579
37815,gyur,1,Allo,allo,NO,0.612
37816,na,1,Allo,allo,NO,0.639
37817,sdig,1,Allo,allo,NO,0.515
37818,pa,1,Allo,allo,NO,0.516
37819,'dul,1,Allo,allo,NO,0.643
37820,bar,1,Allo,allo,NO,0.541
37821,byed,1,Allo,allo,NO,0.524
37822,/,2,SWITCH→Auto,auto,YES,0.400
37823,/,0,Auto,auto,NO,0.582
37824,ces,0,Auto,auto,NO,0.799
37825,bya,0,Auto,auto,NO,0.807
37826,ba,0,Auto,auto,NO,0.548
37827,ni,0,Auto,auto,NO,0.734
37828,tshul,0,Auto,auto,NO,0.713
37829,khrims,0,Auto,auto,NO,0.842
37830,kyi,0,Auto,auto,NO,0.826
37831,mkhar,0,Auto,auto,NO,0.722
37832,dang,0,Auto,auto,NO,0.650
37833,/,0,Auto,auto,NO,0.455
37834,brtson,0,Auto,auto,NO,0.561
37835,'grus,0,Auto,auto,NO,0.860
37836,kyi,0,Auto,auto,NO,0.590
37837,blon,0,Auto,auto,NO,0.568
37838,po,0,Auto,auto,NO,0.895
37839,dang,0,Auto,auto,NO,0.830
37840,/,0,Auto,auto,NO,0.740
37841,bzod,0,Auto,auto,NO,0.768
37842,pa'i,0,Auto,auto,NO,0.869
37843,gru,0,Auto,auto,NO,0.852
37844,dang,0,Auto,auto,NO,0.865
37845,/,1,Allo,allo,NO,0.400
37846,dad,1,Allo,allo,NO,0.377
37847,pa'i,1,Allo,allo,NO,0.479
37848,nor,1,Allo,allo,NO,0.515
37849,dang,1,Allo,allo,NO,0.596
37850,/,1,Allo,allo,NO,0.561
37851,bla,0,Auto,auto,NO,0.647
37852,na,0,Auto,auto,NO,0.711
37853,med,0,Auto,auto,NO,0.866
37854,pa'i,0,Auto,auto,NO,0.846
37855,byang,0,Auto,auto,NO,0.644
37856,chub,0,Auto,auto,NO,0.790
37857,chen,0,Auto,auto,NO,0.705
37858,por,0,Auto,auto,NO,0.883
37859,smon,0,Auto,auto,NO,0.796
37860,pa'i,0,Auto,auto,NO,0.897
37861,blo,0,Auto,auto,NO,0.736
37862,gros,0,Auto,auto,NO,0.912
37863,kyi,0,Auto,auto,NO,0.905
37864,glang,0,Auto,auto,NO,0.861
37865,po,1,Allo,allo,NO,0.481
37866,dang,1,Allo,allo,NO,0.456
37867,/,1,Allo,allo,NO,0.517
37868,gzhan,1,Allo,allo,NO,0.505
37869,gyi,1,Allo,allo,NO,0.555
37870,gsang,1,Allo,allo,NO,0.754
37871,sngags,1,Allo,allo,NO,0.793
37872,gcod,0,Auto,auto,NO,0.441
37873,pa,0,Auto,auto,NO,0.650
37874,la,0,Auto,auto,NO,0.834
37875,sogs,0,Auto,auto,NO,0.784
37876,pa'i,0,Auto,auto,NO,0.472
37877,don,0,Auto,auto,NO,0.650
37878,chung,0,Auto,auto,NO,0.805
37879,ngu,0,Auto,auto,NO,0.466
37880,la,0,Auto,auto,NO,0.711
37881,rang,0,Auto,auto,NO,0.720
37882,gi,0,Auto,auto,NO,0.544
37883,gsang,1,Allo,allo,NO,0.365
37884,sngags,0,Auto,auto,NO,0.641
37885,ma,0,Auto,auto,NO,0.585
37886,spyad,0,Auto,auto,NO,0.548
37887,pa'i,1,Allo,allo,NO,0.436
37888,rta,0,Auto,auto,NO,0.436
37889,cang,0,Auto,auto,NO,0.502
37890,shes,1,Allo,allo,NO,0.434
37891,dang,0,Auto,auto,NO,0.601
37892,/,0,Auto,auto,NO,0.695
37893,le,0,Auto,auto,NO,0.876
37894,lo,0,Auto,auto,NO,0.716
37895,spangs,0,Auto,auto,NO,0.883
37896,pa'i,0,Auto,auto,NO,0.821
37897,dmag,1,Allo,allo,NO,0.421
37898,mi'i,1,Allo,allo,NO,0.404
37899,tshogs,0,Auto,auto,NO,0.409
37900,de,1,Allo,allo,NO,0.467
37901,bdun,0,Auto,auto,NO,0.505
37902,dang,0,Auto,auto,NO,0.421
37903,ldan,0,Auto,auto,NO,0.500
37904,na,0,Auto,auto,NO,0.910
37905,/,0,Auto,auto,NO,0.857
37906,dngos,0,Auto,auto,NO,0.924
37907,grub,0,Auto,auto,NO,0.913
37908,kyi,0,Auto,auto,NO,0.940
37909,skyid,0,Auto,auto,NO,0.902
37910,pa'i,0,Auto,auto,NO,0.945
37911,dpal,0,Auto,auto,NO,0.898
37912,yang,0,Auto,auto,NO,0.956
37913,nyams,0,Auto,auto,NO,0.946
37914,su,0,Auto,auto,NO,0.919
37915,myong,0,Auto,auto,NO,0.385
37916,la,0,Auto,auto,NO,0.395
37917,/,0,Auto,auto,NO,0.412
37918,/,0,Auto,auto,NO,0.597
37919,las,0,Auto,auto,NO,0.608
37920,dang,0,Auto,auto,NO,0.511
37921,nyon,1,Allo,allo,NO,0.582
37922,mongs,0,Auto,auto,NO,0.644
37923,pa'i,0,Auto,auto,NO,0.768
37924,dgra'i,0,Auto,auto,NO,0.895
37925,tshogs,0,Auto,auto,NO,0.873
37926,kyang,0,Auto,auto,NO,0.713
37927,choms,0,Auto,auto,NO,0.859
37928,pa'i,0,Auto,auto,NO,0.910
37929,don,0,Auto,auto,NO,0.772
37930,to,0,Auto,auto,NO,0.871
37931,/,0,Auto,auto,NO,0.885
37932,/,0,Auto,auto,NO,0.696
37933,dang,0,Auto,auto,NO,0.385
37934,por,0,Auto,auto,NO,0.852
37935,bzlas,0,Auto,auto,NO,0.851
37936,brjod,0,Auto,auto,NO,0.853
37937,phal,0,Auto,auto,NO,0.710
37938,cher,0,Auto,auto,NO,0.705
37939,byas,0,Auto,auto,NO,0.796
37940,nas,0,Auto,auto,NO,0.706
37941,su,0,Auto,auto,NO,0.840
37942,/,0,Auto,auto,NO,0.869
37943,zhes,0,Auto,auto,NO,0.942
37944,bya,0,Auto,auto,NO,0.875
37945,ba,0,Auto,auto,NO,0.935
37946,ni,0,Auto,auto,NO,0.899
37947,/,0,Auto,auto,NO,0.416
37948,las,0,Auto,auto,NO,0.417
37949,dang,0,Auto,auto,NO,0.658
37950,po,0,Auto,auto,NO,0.574
37951,pa,0,Auto,auto,NO,0.770
37952,rnams,0,Auto,auto,NO,0.748
37953,kyis,0,Auto,auto,NO,0.887
37954,zhes,0,Auto,auto,NO,0.868
37955,bya,0,Auto,auto,NO,0.849
37956,ba'i,0,Auto,auto,NO,0.890
37957,tha,0,Auto,auto,NO,0.896
37958,tshig,0,Auto,auto,NO,0.726
37959,go,0,Auto,auto,NO,0.874
37960,/,0,Auto,auto,NO,0.926
37961,/,0,Auto,auto,NO,0.783
37962,de,0,Auto,auto,NO,0.878
37963,yi,0,Auto,auto,NO,0.915
37964,'og,0,Auto,auto,NO,0.950
37965,tu,0,Auto,auto,NO,0.943
37966,'dir,0,Auto,auto,NO,0.961
37967,ni,0,Auto,auto,NO,0.471
37968,sbyin,0,Auto,auto,NO,0.451
37969,sreg,0,Auto,auto,NO,0.378
37970,bya,0,Auto,auto,NO,0.543
37971,/,0,Auto,auto,NO,0.586
37972,/,0,Auto,auto,NO,0.554
37973,zhes,0,Auto,auto,NO,0.776
37974,bya,0,Auto,auto,NO,0.836
37975,ba,0,Auto,auto,NO,0.928
37976,ni,0,Auto,auto,NO,0.928
37977,las,0,Auto,auto,NO,0.756
37978,rnams,0,Auto,auto,NO,0.831
37979,la,0,Auto,auto,NO,0.822
37980,goms,0,Auto,auto,NO,0.935
37981,pas,0,Auto,auto,NO,0.822
37982,cho,0,Auto,auto,NO,0.759
37983,ga'i,0,Auto,auto,NO,0.913
37984,gnas,0,Auto,auto,NO,0.900
37985,thams,0,Auto,auto,NO,0.944
37986,cad,0,Auto,auto,NO,0.868
37987,la,0,Auto,auto,NO,0.934
37988,thags,0,Auto,auto,NO,0.910
37989,thogs,0,Auto,auto,NO,0.395
37990,med,0,Auto,auto,NO,0.440
37991,par,0,Auto,auto,NO,0.504
37992,lcogs,1,Allo,allo,NO,0.454
37993,pa,0,Auto,auto,NO,0.554
37994,rnams,0,Auto,auto,NO,0.570
37995,kyis,0,Auto,auto,NO,0.729
37996,bya,0,Auto,auto,NO,0.765
37997,bar,0,Auto,auto,NO,0.871
37998,bstan,0,Auto,auto,NO,0.860
37999,to,0,Auto,auto,NO,0.726
38000,/,0,Auto,auto,NO,0.675
38001,/,0,Auto,auto,NO,0.935
38002,gzhan,0,Auto,auto,NO,0.838
38003,ni,0,Auto,auto,NO,0.919
38004,go,0,Auto,auto,NO,0.878
38005,sla,0,Auto,auto,NO,0.939
38006,bas,0,Auto,auto,NO,0.946
38007,ma,0,Auto,auto,NO,0.776
38008,phye'o,0,Auto,auto,NO,0.659
38009,/,0,Auto,auto,NO,0.934
38010,/,0,Auto,auto,NO,0.840
38011,rgyal,0,Auto,auto,NO,0.941
38012,ba,0,Auto,auto,NO,0.919
38013,la,0,Auto,auto,NO,0.904
38014,dad,1,Allo,allo,NO,0.406
38015,ces,0,Auto,auto,NO,0.363
38016,bya,1,Allo,allo,NO,0.422
38017,ba,0,Auto,auto,NO,0.425
38018,ni,1,Allo,allo,NO,0.461
38019,sangs,0,Auto,auto,NO,0.459
38020,rgyas,0,Auto,auto,NO,0.593
38021,la,1,Allo,allo,NO,0.514
38022,dad,1,Allo,allo,NO,0.481
38023,pa'i,1,Allo,allo,NO,0.477
38024,'jig,1,Allo,allo,NO,0.521
38025,rten,1,Allo,allo,NO,0.487
38026,pa'i,1,Allo,allo,NO,0.487
38027,lha,0,Auto,auto,NO,0.445
38028,rnams,0,Auto,auto,NO,0.653
38029,so,0,Auto,auto,NO,0.839
38030,/,0,Auto,auto,NO,0.835
38031,/,0,Auto,auto,NO,0.668
38032,gzhan,0,Auto,auto,NO,0.837
38033,la,0,Auto,auto,NO,0.864
38034,phan,0,Auto,auto,NO,0.855
38035,brtson,0,Auto,auto,NO,0.921
38036,zhes,0,Auto,auto,NO,0.695
38037,bya,0,Auto,auto,NO,0.771
38038,ba,0,Auto,auto,NO,0.800
38039,ni,0,Auto,auto,NO,0.910
38040,ma,0,Auto,auto,NO,0.909
38041,'ongs,0,Auto,auto,NO,0.697
38042,pa'i,0,Auto,auto,NO,0.733
38043,sems,0,Auto,auto,NO,0.897
38044,can,0,Auto,auto,NO,0.913
38045,rnams,0,Auto,auto,NO,0.932
38046,la,0,Auto,auto,NO,0.836
38047,brtse,0,Auto,auto,NO,0.920
38048,bar,0,Auto,auto,NO,0.857
38049,sems,0,Auto,auto,NO,0.814
38050,pa,1,Allo,allo,NO,0.383
38051,ste,1,Allo,allo,NO,0.399
38052,/,0,Auto,auto,NO,0.367
38053,de,1,Allo,allo,NO,0.469
38054,yang,0,Auto,auto,NO,0.493
38055,lha,0,Auto,auto,NO,0.473
38056,zhes,0,Auto,auto,NO,0.631
38057,bya,0,Auto,auto,NO,0.583
38058,ba,0,Auto,auto,NO,0.684
38059,la,0,Auto,auto,NO,0.729
38060,sogs,0,Auto,auto,NO,0.890
38061,pa,0,Auto,auto,NO,0.891
38062,'jig,0,Auto,auto,NO,0.780
38063,rten,0,Auto,auto,NO,0.631
38064,pa'i,0,Auto,auto,NO,0.927
38065,gsang,0,Auto,auto,NO,0.927
38066,sngags,0,Auto,auto,NO,0.946
38067,kyi,1,Allo,allo,NO,0.386
38068,lha,1,Allo,allo,NO,0.375
38069,sangs,0,Auto,auto,NO,0.375
38070,rgyas,0,Auto,auto,NO,0.455
38071,la,0,Auto,auto,NO,0.584
38072,dad,0,Auto,auto,NO,0.473
38073,pa,1,Allo,allo,NO,0.418
38074,rnams,1,Allo,allo,NO,0.627
38075,so,0,Auto,auto,NO,0.461
38076,/,1,Allo,allo,NO,0.548
38077,/,1,Allo,allo,NO,0.498
38078,rgyal,1,Allo,allo,NO,0.456
38079,ba'i,1,Allo,allo,NO,0.499
38080,nyan,1,Allo,allo,NO,0.578
38081,thos,1,Allo,allo,NO,0.536
38082,rang,1,Allo,allo,NO,0.623
38083,sangs,1,Allo,allo,NO,0.577
38084,rgyas,0,Auto,auto,NO,0.390
38085,/,0,Auto,auto,NO,0.612
38086,/,0,Auto,auto,NO,0.786
38087,de,0,Auto,auto,NO,0.797
38088,bzhin,0,Auto,auto,NO,0.717
38089,gshegs,0,Auto,auto,NO,0.566
38090,dang,0,Auto,auto,NO,0.870
38091,byang,0,Auto,auto,NO,0.828
38092,chub,0,Auto,auto,NO,0.684
38093,sems,0,Auto,auto,NO,0.675
38094,dpa',0,Auto,auto,NO,0.847
38095,yis,0,Auto,auto,NO,0.852
38096,/,0,Auto,auto,NO,0.923
38097,/,0,Auto,auto,NO,0.795
38098,zhes,0,Auto,auto,NO,0.788
38099,bya,0,Auto,auto,NO,0.897
38100,ba,0,Auto,auto,NO,0.874
38101,ni,0,Auto,auto,NO,0.847
38102,'jig,0,Auto,auto,NO,0.401
38103,rten,0,Auto,auto,NO,0.414
38104,pa'i,0,Auto,auto,NO,0.478
38105,zhu,0,Auto,auto,NO,0.698
38106,gnas,0,Auto,auto,NO,0.430
38107,rnams,1,Allo,allo,NO,0.507
38108,smos,0,Auto,auto,NO,0.873
38109,pa'o,0,Auto,auto,NO,0.532
38110,/,0,Auto,auto,NO,0.514
38111,/,0,Auto,auto,NO,0.604
38112,ma,0,Auto,auto,NO,0.533
38113,'ongs,0,Auto,auto,NO,0.605
38114,sems,0,Auto,auto,NO,0.582
38115,can,1,Allo,allo,NO,0.454
38116,zhes,1,Allo,allo,NO,0.446
38117,bya,1,Allo,allo,NO,0.509
38118,ba,1,Allo,allo,NO,0.538
38119,la,1,Allo,allo,NO,0.613
38120,sogs,1,Allo,allo,NO,0.731
38121,pas,1,Allo,allo,NO,0.744
38122,ni,1,Allo,allo,NO,0.826
38123,so,1,Allo,allo,NO,0.812
38124,so'i,1,Allo,allo,NO,0.840
38125,gsang,1,Allo,allo,NO,0.776
38126,sngags,1,Allo,allo,NO,0.724
38127,phul,1,Allo,allo,NO,0.706
38128,ba,2,SWITCH→Auto,auto,YES,0.447
38129,rnams,0,Auto,auto,NO,0.639
38130,bzhes,0,Auto,auto,NO,0.844
38131,par,0,Auto,auto,NO,0.841
38132,gnang,0,Auto,auto,NO,0.687
38133,zhing,0,Auto,auto,NO,0.781
38134,byin,0,Auto,auto,NO,0.783
38135,gyis,0,Auto,auto,NO,0.795
38136,brlab,0,Auto,auto,NO,0.652
38137,pa'i,0,Auto,auto,NO,0.604
38138,rgyu,0,Auto,auto,NO,0.696
38139,bstan,0,Auto,auto,NO,0.476
38140,to,0,Auto,auto,NO,0.775
38141,/,0,Auto,auto,NO,0.674
38142,/,0,Auto,auto,NO,0.830
38143,de,0,Auto,auto,NO,0.901
38144,dag,0,Auto,auto,NO,0.887
38145,'bras,1,Allo,allo,NO,0.377
38146,bu,0,Auto,auto,NO,0.375
38147,zhes,0,Auto,auto,NO,0.358
38148,bya,1,Allo,allo,NO,0.426
38149,ba,0,Auto,auto,NO,0.536
38150,la,0,Auto,auto,NO,0.494
38151,sogs,0,Auto,auto,NO,0.660
38152,pas,0,Auto,auto,NO,0.687
38153,ni,0,Auto,auto,NO,0.851
38154,'bras,0,Auto,auto,NO,0.824
38155,bu,0,Auto,auto,NO,0.689
38156,rnam,0,Auto,auto,NO,0.815
38157,par,0,Auto,auto,NO,0.892
38158,dbye,0,Auto,auto,NO,0.921
38159,ba,0,Auto,auto,NO,0.783
38160,bstan,0,Auto,auto,NO,0.879
38161,te,0,Auto,auto,NO,0.701
38162,/,0,Auto,auto,NO,0.675
38163,dpal,0,Auto,auto,NO,0.943
38164,zhes,0,Auto,auto,NO,0.685
38165,bya,0,Auto,auto,NO,0.777
38166,ba,0,Auto,auto,NO,0.838
38167,ni,0,Auto,auto,NO,0.827
38168,lha,0,Auto,auto,NO,0.373
38169,ma,1,Allo,allo,NO,0.374
38170,yin,1,Allo,allo,NO,0.444
38171,gyi,1,Allo,allo,NO,0.513
38172,phug,1,Allo,allo,NO,0.581
38173,gi,1,Allo,allo,NO,0.675
38174,sgo'i,1,Allo,allo,NO,0.506
38175,rnam,0,Auto,auto,NO,0.493
38176,grangs,0,Auto,auto,NO,0.641
38177,kyi,0,Auto,auto,NO,0.729
38178,ming,0,Auto,auto,NO,0.873
38179,ngo,0,Auto,auto,NO,0.856
38180,/,0,Auto,auto,NO,0.559
38181,/,0,Auto,auto,NO,0.610
38182,phug,0,Auto,auto,NO,0.938
38183,tu,0,Auto,auto,NO,0.712
38184,'gro,0,Auto,auto,NO,0.700
38185,zhes,0,Auto,auto,NO,0.957
38186,bya,0,Auto,auto,NO,0.800
38187,ba,0,Auto,auto,NO,0.822
38188,yang,0,Auto,auto,NO,0.919
38189,rnam,0,Auto,auto,NO,0.820
38190,grangs,0,Auto,auto,NO,0.855
38191,gzhan,0,Auto,auto,NO,0.882
38192,te,0,Auto,auto,NO,0.719
38193,slas,0,Auto,auto,NO,0.463
38194,kyi,0,Auto,auto,NO,0.574
38195,sgo,0,Auto,auto,NO,0.914
38196,la,0,Auto,auto,NO,0.842
38197,bya'o,0,Auto,auto,NO,0.680
38198,/,0,Auto,auto,NO,0.811
38199,/,0,Auto,auto,NO,0.842
38200,mig,0,Auto,auto,NO,0.858
38201,'phrul,0,Auto,auto,NO,0.692
38202,sgyu,0,Auto,auto,NO,0.715
38203,ma,0,Auto,auto,NO,0.880
38204,zhes,0,Auto,auto,NO,0.784
38205,bya,0,Auto,auto,NO,0.819
38206,ba,0,Auto,auto,NO,0.823
38207,ni,0,Auto,auto,NO,0.760
38208,sangs,0,Auto,auto,NO,0.922
38209,rgyas,0,Auto,auto,NO,0.906
38210,kyi,0,Auto,auto,NO,0.875
38211,gzugs,1,Allo,allo,NO,0.464
38212,mang,1,Allo,allo,NO,0.437
38213,por,1,Allo,allo,NO,0.549
38214,ston,1,Allo,allo,NO,0.758
38215,pa,1,Allo,allo,NO,0.709
38216,la,1,Allo,allo,NO,0.881
38217,sogs,1,Allo,allo,NO,0.629
38218,pa'o,1,Allo,allo,NO,0.645
38219,/,1,Allo,allo,NO,0.650
38220,/,1,Allo,allo,NO,0.810
38221,mtshan,1,Allo,allo,NO,0.771
38222,mo,1,Allo,allo,NO,0.735
38223,rgyu,1,Allo,allo,NO,0.680
38224,ba,2,SWITCH→Auto,auto,YES,0.527
38225,zhes,0,Auto,auto,NO,0.584
38226,bya,0,Auto,auto,NO,0.782
38227,ba,0,Auto,auto,NO,0.798
38228,ni,0,Auto,auto,NO,0.636
38229,ro,0,Auto,auto,NO,0.553
38230,longs,0,Auto,auto,NO,0.830
38231,la,0,Auto,auto,NO,0.757
38232,sogs,0,Auto,auto,NO,0.712
38233,pa,0,Auto,auto,NO,0.695
38234,dur,0,Auto,auto,NO,0.686
38235,khrod,0,Auto,auto,NO,0.537
38236,kyi,1,Allo,allo,NO,0.485
38237,las,0,Auto,auto,NO,0.523
38238,rnams,0,Auto,auto,NO,0.574
38239,grub,0,Auto,auto,NO,0.742
38240,pa'o,0,Auto,auto,NO,0.886
38241,/,0,Auto,auto,NO,0.784
38242,/,0,Auto,auto,NO,0.904
38243,de,0,Auto,auto,NO,0.866
38244,dag,1,Allo,allo,NO,0.441
38245,mchog,1,Allo,allo,NO,0.415
38246,yin,1,Allo,allo,NO,0.508
38247,zhes,1,Allo,allo,NO,0.669
38248,bya,1,Allo,allo,NO,0.656
38249,ba,1,Allo,allo,NO,0.753
38250,ni,1,Allo,allo,NO,0.655
38251,rnam,1,Allo,allo,NO,0.675
38252,pa,1,Allo,allo,NO,0.646
38253,de,1,Allo,allo,NO,0.695
38254,brgyad,1,Allo,allo,NO,0.660
38255,dngos,1,Allo,allo,NO,0.627
38256,grub,1,Allo,allo,NO,0.565
38257,rab,2,SWITCH→Auto,auto,YES,0.390
38258,yin,0,Auto,auto,NO,0.454
38259,par,0,Auto,auto,NO,0.661
38260,bstan,0,Auto,auto,NO,0.662
38261,to,0,Auto,auto,NO,0.558
38262,/,0,Auto,auto,NO,0.748
38263,/,0,Auto,auto,NO,0.717
38264,'bring,0,Auto,auto,NO,0.809
38265,ni,0,Auto,auto,NO,0.452
38266,sa,1,Allo,allo,NO,0.500
38267,bdag,0,Auto,auto,NO,0.890
38268,go,0,Auto,auto,NO,0.651
38269,zhes,0,Auto,auto,NO,0.755
38270,bya,0,Auto,auto,NO,0.594
38271,ba,0,Auto,auto,NO,0.708
38272,ni,0,Auto,auto,NO,0.695
38273,rgyal,0,Auto,auto,NO,0.688
38274,por,1,Allo,allo,NO,0.426
38275,gyur,0,Auto,auto,NO,0.453
38276,pa'o,1,Allo,allo,NO,0.546
38277,/,1,Allo,allo,NO,0.511
38278,/,1,Allo,allo,NO,0.493
38279,gzhan,1,Allo,allo,NO,0.561
38280,ni,1,Allo,allo,NO,0.777
38281,go,1,Allo,allo,NO,0.590
38282,bar,1,Allo,allo,NO,0.743
38283,zad,1,Allo,allo,NO,0.446
38284,do,1,Allo,allo,NO,0.625
38285,/,1,Allo,allo,NO,0.628
38286,/,1,Allo,allo,NO,0.736
38287,ngo,1,Allo,allo,NO,0.727
38288,mtshar,1,Allo,allo,NO,0.632
38289,sna,1,Allo,allo,NO,0.543
38290,tshogs,1,Allo,allo,NO,0.674
38291,dag,1,Allo,allo,NO,0.689
38292,ni,1,Allo,allo,NO,0.687
38293,ston,1,Allo,allo,NO,0.744
38294,par,1,Allo,allo,NO,0.600
38295,byed,1,Allo,allo,NO,0.497
38296,/,2,SWITCH→Auto,auto,YES,0.458
38297,/,0,Auto,auto,NO,0.627
38298,ces,0,Auto,auto,NO,0.824
38299,bya,0,Auto,auto,NO,0.816
38300,ba,0,Auto,auto,NO,0.801
38301,ni,0,Auto,auto,NO,0.605
38302,glu,0,Auto,auto,NO,0.526
38303,len,0,Auto,auto,NO,0.743
38304,pa,0,Auto,auto,NO,0.920
38305,dang,0,Auto,auto,NO,0.898
38306,rnga,0,Auto,auto,NO,0.864
38307,rdung,1,Allo,allo,NO,0.452
38308,ba,1,Allo,allo,NO,0.419
38309,dang,1,Allo,allo,NO,0.412
38310,tsham,1,Allo,allo,NO,0.519
38311,ngam,0,Auto,auto,NO,0.505
38312,lus,1,Allo,allo,NO,0.585
38313,kyi,0,Auto,auto,NO,0.470
38314,sgyur,1,Allo,allo,NO,0.390
38315,ba,1,Allo,allo,NO,0.433
38316,la,0,Auto,auto,NO,0.721
38317,sogs,0,Auto,auto,NO,0.863
38318,pas,0,Auto,auto,NO,0.864
38319,gdon,0,Auto,auto,NO,0.909
38320,dag,0,Auto,auto,NO,0.877
38321,skrod,0,Auto,auto,NO,0.925
38322,pa'o,0,Auto,auto,NO,0.923
38323,/,0,Auto,auto,NO,0.906
38324,/,0,Auto,auto,NO,0.820
38325,phra,0,Auto,auto,NO,0.807
38326,mo'i,0,Auto,auto,NO,0.783
38327,phran,0,Auto,auto,NO,0.410
38328,tshegs,0,Auto,auto,NO,0.403
38329,yin,1,Allo,allo,NO,0.450
38330,zhes,1,Allo,allo,NO,0.638
38331,bya,0,Auto,auto,NO,0.473
38332,ba,1,Allo,allo,NO,0.516
38333,ni,0,Auto,auto,NO,0.638
38334,dngos,0,Auto,auto,NO,0.565
38335,grub,0,Auto,auto,NO,0.635
38336,chung,0,Auto,auto,NO,0.570
38337,ngu,0,Auto,auto,NO,0.455
38338,bstan,0,Auto,auto,NO,0.485
38339,pa,0,Auto,auto,NO,0.567
38340,bas,1,Allo,allo,NO,0.506
38341,kyang,1,Allo,allo,NO,0.510
38342,chung,1,Allo,allo,NO,0.547
38343,ba,1,Allo,allo,NO,0.553
38344,zhes,0,Auto,auto,NO,0.513
38345,bya,0,Auto,auto,NO,0.575
38346,ba'i,0,Auto,auto,NO,0.632
38347,don,0,Auto,auto,NO,0.753
38348,to,0,Auto,auto,NO,0.902
38349,/,0,Auto,auto,NO,0.897
38350,/,0,Auto,auto,NO,0.898
38351,bya,0,Auto,auto,NO,0.828
38352,ba,0,Auto,auto,NO,0.828
38353,ces,0,Auto,auto,NO,0.940
38354,bya,0,Auto,auto,NO,0.959
38355,ba,0,Auto,auto,NO,0.946
38356,ni,0,Auto,auto,NO,0.919
38357,sbrul,0,Auto,auto,NO,0.475
38358,gyis,0,Auto,auto,NO,0.444
38359,zin,0,Auto,auto,NO,0.476
38360,tam,0,Auto,auto,NO,0.600
38361,dug,0,Auto,auto,NO,0.698
38362,'thungs,0,Auto,auto,NO,0.683
38363,pa'i,0,Auto,auto,NO,0.719
38364,lus,0,Auto,auto,NO,0.728
38365,la,0,Auto,auto,NO,0.861
38366,lag,0,Auto,auto,NO,0.853
38367,pas,0,Auto,auto,NO,0.780
38368,byab,0,Auto,auto,NO,0.715
38369,cing,0,Auto,auto,NO,0.914
38370,sngags,0,Auto,auto,NO,0.798
38371,gdab,0,Auto,auto,NO,0.782
38372,pa'o,0,Auto,auto,NO,0.863
38373,/,0,Auto,auto,NO,0.891
38374,/,0,Auto,auto,NO,0.950
38375,khu,0,Auto,auto,NO,0.886
38376,tshur,0,Auto,auto,NO,0.726
38377,thal,0,Auto,auto,NO,0.657
38378,lcag,0,Auto,auto,NO,0.911
38379,skra,0,Auto,auto,NO,0.840
38380,drang,0,Auto,auto,NO,0.826
38381,dang,0,Auto,auto,NO,0.823
38382,/,0,Auto,auto,NO,0.889
38383,rna,0,Auto,auto,NO,0.928
38384,bar,0,Auto,auto,NO,0.507
38385,bzlas,0,Auto,auto,NO,0.431
38386,zhes,0,Auto,auto,NO,0.556
38387,bya,0,Auto,auto,NO,0.647
38388,ba,0,Auto,auto,NO,0.772
38389,ni,0,Auto,auto,NO,0.635
38390,dug,0,Auto,auto,NO,0.778
38391,gis,0,Auto,auto,NO,0.777
38392,phog,0,Auto,auto,NO,0.897
38393,ste,0,Auto,auto,NO,0.906
38394,myos,0,Auto,auto,NO,0.840
38395,pa,0,Auto,auto,NO,0.852
38396,bslang,0,Auto,auto,NO,0.916
38397,ba'i,0,Auto,auto,NO,0.961
38398,thabs,0,Auto,auto,NO,0.888
38399,bstan,0,Auto,auto,NO,0.859
38400,to,0,Auto,auto,NO,0.854
38401,/,0,Auto,auto,NO,0.922
38402,/,0,Auto,auto,NO,0.946
38403,dbab,0,Auto,auto,NO,0.906
38404,pa,0,Auto,auto,NO,0.936
38405,zhes,0,Auto,auto,NO,0.932
38406,bya,0,Auto,auto,NO,0.949
38407,ba,0,Auto,auto,NO,0.956
38408,ni,0,Auto,auto,NO,0.922
38409,dug,0,Auto,auto,NO,0.874
38410,de,0,Auto,auto,NO,0.863
38411,shing,0,Auto,auto,NO,0.856
38412,la,0,Auto,auto,NO,0.928
38413,sogs,0,Auto,auto,NO,0.948
38414,pa,0,Auto,auto,NO,0.925
38415,la,0,Auto,auto,NO,0.912
38416,phab,0,Auto,auto,NO,0.378
